"8713939954","87"
"8714636213","87"
"8723740026","87"
"8738340635","87"
"8704239428","87"
"8791540092","87"
"8757933498","87"
"8724441671","87"
"8718256246","87"
"8705839608","87"
"8720241831","87"
"8733448022","87"
"8752145452","87"
"8758536363","87"
"8773337836","87"
"8706635658","87"
"8714637653","87"
"8703541321","87"
"8735437881","87"
"8765736975","87"
"8736337547","87"
"8701938610","87"
"8732137907","87"
"8783136334","87"
"8799848867","87"
"8740250208","87"
"8782937560","87"
"8798837869","87"
"8705536287","87"
"8770236924","87"
"8750737481","87"
"8739144258","87"
"8702955643","87"
"8797747742","87"
"8792349146","87"
"8766436607","87"
"8763137500","87"
"8719537217","87"
"8792637337","87"
"8766737181","87"
"8726537380","87"
"8792144843","87"
"8772934494","87"
"8754945052","87"
"8710235298","87"
"8739649045","87"
"8718431892","87"
"8762642803","87"
"8789445977","87"
"8798536591","87"
"8767637016","87"
"8762446849","87"
"8778350511","87"
"8753130451","87"
"8765430304","87"
"8759330119","87"
"8736930185","87"
"8701330076","87"
"8702530132","87"
"8722930663","87"
"8794848853","87"
"8769837955","87"
"8700540302","87"
"8770154724","87"
"8765144175","87"
"8755240116","87"
"8719137253","87"
"8779746961","87"
"8718340534","87"
"8715437901","87"
"8780340826","87"
"8728135370","87"
"8753236834","87"
"8794549192","87"
"8787344844","87"
"8774734863","87"
"8757455565","87"
"8711834269","87"
"8746635928","87"
"8748332741","87"
"8759738606","87"
"8742890027","87"
"8747235277","87"
"8776642145","87"
"8751432194","87"
"8701131212","87"
"8798434124","87"
"8747936574","87"
"8703342192","87"
"8761442945","87"
"8730939300","87"
"8799345703","87"
"8756730351","87"
"8726239955","87"
"8730540694","87"
"8711951376","87"
"8772846998","87"
"8745539718","87"
"8706747273","87"
"8753646385","87"
"8706546418","87"
"8779239127","87"
"8750353526","87"
"8752130671","87"
"8762936666","87"
"8778434530","87"
"8791436536","87"
"8780942438","87"
"8727535457","87"
"8756236927","87"
"8764734982","87"
"8788836385","87"
"8729131894","87"
"8744745093","87"
"8749835696","87"
"8735648928","87"
"8726635717","87"
"8709746005","87"
"8773250313","87"
"8708134504","87"
"8700135595","87"
"8710447212","87"
"8759148169","87"
"8794135886","87"
"8738955390","87"
"8700651714","87"
"8786749051","87"
"8794832899","87"
"8746439294","87"
"8769931992","87"
"8746548267","87"
"8715639978","87"
"8753242280","87"
"8778536502","87"
"8731843608","87"
"8735243909","87"
"8792936971","87"
"8778844755","87"
"8706747106","87"
"8725441788","87"
"8717632898","87"
"8798852239","87"
"8757133854","87"
"8720733663","87"
"8725946942","87"
"8707832846","87"
"8769143217","87"
"8722331975","87"
"8708635109","87"
"8749451260","87"
"8700246092","87"
"8713654081","87"
"8746455107","87"
"8744352263","87"
"8767834733","87"
"8750331585","87"
"8750538423","87"
"8736734635","87"
"8785652276","87"
"8714335784","87"
"8732545765","87"
"8700538475","87"
"8733535633","87"
"8792737623","87"
"8706942529","87"
"8746331584","87"
"8711635271","87"
"8764651144","87"
"8767835121","87"
"8712536275","87"
"8748348758","87"
"8722149576","87"
"8751554994","87"
"8702135411","87"
"8713456291","87"
"8762443538","87"
"8766141482","87"
"8741835323","87"
"8712649562","87"
"8718235424","87"
"8743333966","87"
"8745253470","87"
"8738848840","87"
"8792250696","87"
"8724734413","87"
"8771834855","87"
"8758534318","87"
"8750933893","87"
"8791635800","87"
"8723450124","87"
"8700234363","87"
"8747433927","87"
"8748939556","87"
"8782539373","87"
"8799136539","87"
"8749542040","87"
"8704532691","87"
"8721933753","87"
"8770234597","87"
"8732336866","87"
"8731235500","87"
"8752252295","87"
"8760230781","87"
"8705144213","87"
"8743935379","87"
"8707452540","87"
"8751847100","87"
"8759735522","87"
"8735336403","87"
"8762941524","87"
"8737631157","87"
"8733933450","87"
"8727434454","87"
"8733742558","87"
"8773848357","87"
"8701233864","87"
"8744331947","87"
"8768131900","87"
"8770534547","87"
"8762935330","87"
"8746235923","87"
"8744543235","87"
"8749643444","87"
"8799734836","87"
"8767143607","87"
"8764838341","87"
"8715432639","87"
"8742336621","87"
"8792542799","87"
"8724932506","87"
"8724844819","87"
"8735854314","87"
"8764249435","87"
"8753646568","87"
"8792233545","87"
"8724550652","87"
"8791645299","87"
"8771431008","87"
"8734156494","87"
"8737933846","87"
"8795837363","87"
"8793750643","87"
"8719537086","87"
"8742636795","87"
"8719535419","87"
"8749454974","87"
"8744136881","87"
"8780640719","87"
"8729637743","87"
"8776330693","87"
"8742434859","87"
"8763444883","87"
"8797635128","87"
"8732253475","87"
"8757646428","87"
"8725436804","87"
"8708537122","87"
"8798743606","87"
"8784536575","87"
"8758636465","87"
"8741139033","87"
"8750137130","87"
"8741536474","87"
"8700943933","87"
"8764950278","87"
"8773531946","87"
"8708355574","87"
"8725544074","87"
"8776934170","87"
"8789745526","87"
"8742631965","87"
"8700950257","87"
"8741836459","87"
"8741736315","87"
"8785544680","87"
"8705454906","87"
"8732632911","87"
"8732745776","87"
